Year,Borough,Weighted_In_Degree,Weighted_Out_Degree,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,Community_ID,Participation_Coefficient,Average_House_Price,Weighted_In_Degree_Lag1,Weighted_Out_Degree_Lag1,Betweenness_Centrality_Lag1,Closeness_Centrality_Lag1,Eigenvector_Centrality_Lag1,Community_ID_Lag1,Participation_Coefficient_Lag1,Year_2001,Year_2002,Year_2003,Year_2004,Year_2005,Year_2006,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Borough_Barking & Dagenham,Borough_Barnet,Borough_Brent,Borough_Bromley,Borough_Camden,Borough_City of London,Borough_Croydon,Borough_Ealing,Borough_Enfield,Borough_Greenwich,Borough_Hackney,Borough_Hammersmith & Fulham,Borough_Haringey,Borough_Harrow,Borough_Havering,Borough_Hillingdon,Borough_Hounslow,Borough_Islington,Borough_Kensington & Chelsea,Borough_Lambeth,Borough_Lewisham,Borough_Merton,Borough_Newham,Borough_Redbridge,Borough_Richmond upon Thames,Borough_Southwark,Borough_Tower Hamlets,Borough_Waltham Forest,Borough_Wandsworth,Borough_Westminster,Weighted_In_Degree_Lag1_Year_Interaction,Weighted_Out_Degree_Lag1_Year_Interaction,Betweenness_Centrality_Lag1_Year_Interaction,Closeness_Centrality_Lag1_Year_Interaction,Eigenvector_Centrality_Lag1_Year_Interaction,COVID_Period,Weighted_In_Degree_Lag1_COVID_Interaction,Weighted_Out_Degree_Lag1_COVID_Interaction,Betweenness_Centrality_Lag1_COVID_Interaction,Closeness_Centrality_Lag1_COVID_Interaction,Eigenvector_Centrality_Lag1_COVID_Interaction
2021,Croydon,623.666273931879,686.478856359886,207.19672131147541,2.764788987813072,0.004503835640381098,1.721311475409836,0.7933574309989021,392932.75,214.89239751305806,240.60579866977838,31.612403100775193,9.608219972655634,0.008766351565137743,2.294573643410853,0.8469040057838659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1882.5784683538154,2107.84234890987,276.94246096735196,84.17342004213732,0.07679817850022008,1,214.89239751305806,240.60579866977838,31.612403100775193,9.608219972655634,0.008766351565137743
2022,Croydon,311.3872433747859,350.82885134738785,463.5772727272727,21689.84256258067,0.006159424070190191,0.07954545454545454,0.8561635662971688,413625.75,623.666273931879,686.478856359886,207.19672131147541,2.764788987813072,0.004503835640381098,1.721311475409836,0.7933574309989021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6087.334194856177,6700.420386723903,2022.356730547201,26.98589814865413,0.043959973222310926,1,623.666273931879,686.478856359886,207.19672131147541,2.764788987813072,0.004503835640381098
2023,Croydon,610.0809214369287,640.3270943404166,237.58270676691728,2.663216870257602,0.004148050397978986,0.5639097744360902,0.8038764951894697,408826.4166666667,311.3872433747859,350.82885134738785,463.5772727272727,21689.84256258067,0.006159424070190191,0.07954545454545454,0.8561635662971688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3350.7021681455585,3775.1160905549623,4988.352624839911,233394.925602979,0.06627887309331366,1,311.3872433747859,350.82885134738785,463.5772727272727,21689.84256258067,0.006159424070190191
2001,Ealing,19394.85714285714,20075.14285714286,37.26190476190476,0.09669495074110569,0.09402353241200778,2.7142857142857144,0.8874293607690913,182085.0,17901.428571428572,18425.14285714286,57.035714285714285,0.1195926115063226,0.08209322235380855,2.0,0.8771985036718295,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-201201.97183098737,-207088.22535211418,-641.0492957746525,-1.344153577211917,-0.9226815695540801,0,0.0,0.0,0.0,0.0,0.0
2002,Ealing,19453.428571428572,20916.0,41.95238095238095,0.08135557741748776,0.09573928113426075,2.7142857142857144,0.9080277121908743,212294.66666666666,19394.85714285714,20075.14285714286,37.26190476190476,0.09669495074110569,0.09402353241200778,2.7142857142857144,0.8874293607690913,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-198592.4104627782,-205558.15291750664,-381.54091213950664,-0.9901018195603435,-0.9627480008947914,0,0.0,0.0,0.0,0.0,0.0
2003,Ealing,18653.714285714286,19728.571428571428,25.285714285714285,0.1023168247647138,0.08915877865708248,2.7142857142857144,0.9035070415876625,237182.83333333334,19453.428571428572,20916.0,41.95238095238095,0.08135557741748776,0.09573928113426075,2.7142857142857144,0.9080277121908743,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-179738.72032193316,-193252.05633802986,-387.6163648558048,-0.7516797012094709,-0.8845770200574028,0,0.0,0.0,0.0,0.0,0.0
2004,Ealing,20405.428571428572,21895.14285714286,30.833333333333336,0.08036542754922081,0.08777722241605401,2.5714285714285716,0.9051555844232821,257884.5,18653.714285714286,19728.571428571428,25.285714285714285,0.1023168247647138,0.08915877865708248,2.7142857142857144,0.9035070415876625,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-153696.09657947836,-162552.31388330137,-208.3400402414507,-0.8430329927796923,-0.7346181058365318,0,0.0,0.0,0.0,0.0,0.0
2005,Ealing,21070.571428571428,22053.428571428572,27.26190476190476,0.08119250013652306,0.10989495279374147,2.7142857142857144,0.8972056691166793,261985.58333333334,20405.428571428572,21895.14285714286,30.833333333333336,0.08036542754922081,0.08777722241605401,2.5714285714285716,0.9051555844232821,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-147723.80684104792,-158508.49899396554,-223.21596244131703,-0.5818004191591543,-0.6354576383359474,0,0.0,0.0,0.0,0.0,0.0
2006,Ealing,23787.428571428572,24464.0,24.642857142857142,0.07757216080895137,0.1096368563495541,2.5714285714285716,0.8993829594221655,278391.75,21070.571428571428,22053.428571428572,27.26190476190476,0.08119250013652306,0.10989495279374147,2.7142857142857144,0.8972056691166793,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-131468.4949698206,-137600.96981891524,-170.0989268947037,-0.5065954585983123,-0.6856825927834943,0,0.0,0.0,0.0,0.0,0.0
2007,Ealing,26932.285714285714,27055.14285714286,15.714285714285714,0.07570022927327183,0.11497718868935276,2.7142857142857144,0.8885832879908845,314315.9166666667,23787.428571428572,24464.0,24.642857142857142,0.07757216080895137,0.1096368563495541,2.5714285714285716,0.8993829594221655,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-124632.72434607836,-128177.5774647907,-129.11468812877462,-0.4064344200131035,-0.5744353600286585,0,0.0,0.0,0.0,0.0,0.0
2008,Ealing,26930.285714285714,27535.428571428572,31.857142857142858,0.0580465591350901,0.1092848815224552,2.5714285714285716,0.8969756102597568,315964.5,26932.285714285714,27055.14285714286,15.714285714285714,0.07570022927327183,0.11497718868935276,2.7142857142857144,0.8885832879908845,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-114177.7183098613,-114698.56338028386,-66.6197183098604,-0.32092632410218663,-0.4874385041619132,0,0.0,0.0,0.0,0.0,0.0
2009,Ealing,24989.714285714286,25622.571428571428,27.349999999999998,0.06864734056836673,0.1025334314699488,2.0,0.8933551251798548,282495.5,26930.285714285714,27535.428571428572,31.857142857142858,0.0580465591350901,0.1092848815224552,2.5714285714285716,0.8969756102597568,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-87238.95372233615,-89199.27565392575,-103.1991951710287,-0.1880381493108599,-0.354021447185427,0,0.0,0.0,0.0,0.0,0.0
2010,Ealing,25966.85714285714,26097.14285714286,50.23809523809524,0.07164155028510517,0.10361992962714653,2.2857142857142856,0.9092655433675818,313290.9166666667,24989.714285714286,25622.571428571428,27.349999999999998,0.06864734056836673,0.1025334314699488,2.0,0.8933551251798548,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-55962.88128772836,-57380.12474849299,-61.24859154929796,-0.15373136831508027,-0.2296171211791893,0,0.0,0.0,0.0,0.0,0.0
2011,Ealing,25740.571428571428,26278.285714285714,53.69047619047619,0.061982112638259985,0.1032646915100681,2.2857142857142856,0.899819899625131,323434.9166666667,25966.85714285714,26097.14285714286,50.23809523809524,0.07164155028510517,0.10361992962714653,2.2857142857142856,0.9092655433675818,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-32184.273641853182,-32345.75452716507,-62.266934942995306,-0.08879516091675581,-0.12843033531252793,0,0.0,0.0,0.0,0.0,0.0
2012,Ealing,26904.571428571428,26995.714285714286,48.142857142857146,0.05866350984188056,0.1047926703254241,2.2857142857142856,0.8953293112365619,340971.1666666667,25740.571428571428,26278.285714285714,53.69047619047619,0.061982112638259985,0.1032646915100681,2.2857142857142856,0.899819899625131,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-6163.23541247691,-6291.983903422627,-12.855466130118316,-0.014840787533109466,-0.024725348671433025,0,0.0,0.0,0.0,0.0,0.0
2013,Ealing,28597.428571428572,28156.571428571428,39.95238095238095,0.04848914353396645,0.1111231846462754,2.7142857142857144,0.906294958494562,361717.5833333333,26904.571428571428,26995.714285714286,48.142857142857146,0.05866350984188056,0.1047926703254241,2.2857142857142856,0.8953293112365619,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20462.63179074231,20531.951710259407,36.61569416498609,0.044617317344524184,0.07970146757144092,0,0.0,0.0,0.0,0.0,0.0
2014,Ealing,29136.285714285714,29498.285714285714,18.857142857142858,0.053756904661894665,0.11714135242015611,2.5714285714285716,0.8998199269044299,427997.6666666667,28597.428571428572,28156.571428571428,39.95238095238095,0.04848914353396645,0.1111231846462754,2.7142857142857144,0.906294958494562,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50347.585513076185,49571.42857142632,70.33869885982241,0.08536821044712016,0.19563940958850412,0,0.0,0.0,0.0,0.0,0.0
2015,Ealing,29434.0,29989.428571428572,25.107142857142858,0.05429462027409587,0.1069517512326766,2.857142857142857,0.9036332795869272,468943.5,29136.285714285714,29498.285714285714,18.857142857142858,0.053756904661894665,0.11714135242015611,2.5714285714285716,0.8998199269044299,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80432.56338027936,81431.8873239413,52.0563380281675,0.1483993424469162,0.3233761278077455,0,0.0,0.0,0.0,0.0,0.0
2016,Ealing,31255.14285714286,29928.571428571428,22.476190476190474,0.06544322968507021,0.11485263516043147,2.4285714285714284,0.9040433195386125,509738.75,29434.0,29989.428571428572,25.107142857142858,0.05429462027409587,0.1069517512326766,2.857142857142857,0.9036332795869272,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110688.42253520891,112777.14688128533,94.41700201207043,0.2041783607490604,0.4021988391425922,0,0.0,0.0,0.0,0.0,0.0
